city,source,target_date,residual_f
chicago,multi_blend_equal,,3.0004
chicago,multi_blend_equal,,1.4954
chicago,multi_blend_equal,,0.1754
chicago,multi_blend_equal,,0.8854
chicago,multi_blend_equal,,0.5754
chicago,multi_blend_equal,,0.2604
chicago,multi_blend_equal,,1.4054
chicago,multi_blend_equal,,-2.3496
chicago,multi_blend_equal,,-1.5196
chicago,multi_blend_equal,,0.5204
chicago,multi_blend_equal,,0.1854
chicago,multi_blend_equal,,0.1604
chicago,multi_blend_equal,,0.4504
chicago,multi_blend_equal,,0.4754
chicago,multi_blend_equal,,0.1854
chicago,multi_blend_equal,,0.5604
chicago,multi_blend_equal,,-1.4346
chicago,multi_blend_equal,,-0.2346
chicago,multi_blend_equal,,-0.6546
chicago,multi_blend_equal,,-1.5996
chicago,multi_blend_equal,,-0.6846
chicago,multi_blend_equal,,0.1804
chicago,multi_blend_equal,,2.0604
chicago,multi_blend_equal,,0.2554
chicago,multi_blend_equal,,0.1554
chicago,multi_blend_equal,,2.2254
chicago,multi_blend_equal,,1.5204
chicago,multi_blend_equal,,0.5804
chicago,multi_blend_equal,,-1.6496
chicago,multi_blend_equal,,0.4554
chicago,multi_blend_equal,,0.3704
chicago,multi_blend_equal,,-0.3296
chicago,multi_blend_equal,,-0.8646
chicago,multi_blend_equal,,-2.4696
chicago,multi_blend_equal,,-1.4896
chicago,multi_blend_equal,,-0.8496
chicago,multi_blend_equal,,-1.4996
chicago,multi_blend_equal,,0.6154
chicago,multi_blend_equal,,-1.2596
chicago,multi_blend_equal,,0.4404
chicago,multi_blend_equal,,1.4454
chicago,multi_blend_equal,,2.8054
chicago,multi_blend_equal,,0.5204
chicago,multi_blend_equal,,0.4654
chicago,multi_blend_equal,,0.1054
chicago,multi_blend_equal,,0.1354
chicago,multi_blend_equal,,0.0254
chicago,multi_blend_equal,,-1.4696
chicago,multi_blend_equal,,-0.7946
chicago,multi_blend_equal,,-0.9446
chicago,multi_blend_equal,,-1.2346
chicago,multi_blend_equal,,-0.1746
chicago,multi_blend_equal,,0.7954
chicago,multi_blend_equal,,-1.1896
chicago,multi_blend_equal,,-1.4046
chicago,multi_blend_equal,,-0.2646
chicago,multi_blend_equal,,-0.9096
chicago,multi_blend_equal,,0.1854
chicago,multi_blend_equal,,-0.1296
chicago,multi_blend_equal,,-0.4146
chicago,multi_blend_equal,,-2.4546
chicago,multi_blend_equal,,-0.1696
chicago,multi_blend_equal,,0.2854
chicago,multi_blend_equal,,-1.0946
chicago,multi_blend_equal,,-0.3696
chicago,multi_blend_equal,,-1.7696
chicago,multi_blend_equal,,-0.6046
chicago,multi_blend_equal,,-0.5046
chicago,multi_blend_equal,,0.1604
chicago,multi_blend_equal,,-0.7296
chicago,multi_blend_equal,,-0.0246
chicago,multi_blend_equal,,0.6754
chicago,multi_blend_equal,,0.0104
chicago,multi_blend_equal,,0.7754
chicago,multi_blend_equal,,-0.6496
chicago,multi_blend_equal,,1.3054
chicago,multi_blend_equal,,1.2604
chicago,multi_blend_equal,,2.1654
chicago,multi_blend_equal,,-0.9346
chicago,multi_blend_equal,,-0.5846
chicago,multi_blend_equal,,1.5704
chicago,multi_blend_equal,,0.4154
chicago,multi_blend_equal,,-0.2196
chicago,multi_blend_equal,,1.3054
chicago,multi_blend_equal,,-0.5196
chicago,multi_blend_equal,,-0.4546
chicago,multi_blend_equal,,0.4254
chicago,multi_blend_equal,,-0.2746
chicago,multi_blend_equal,,0.6004
chicago,multi_blend_equal,,-0.5496
chicago,multi_blend_equal,,1.8404
chicago,multi_blend_equal,,-3.3146
chicago,multi_blend_equal,,-0.1546
chicago,multi_blend_equal,,-1.4446
chicago,multi_blend_equal,,-1.4046
chicago,multi_blend_equal,,-0.1496
chicago,multi_blend_equal,,-0.8646
chicago,multi_blend_equal,,-0.8296
chicago,multi_blend_equal,,-0.1346
chicago,multi_blend_equal,,-0.8896
chicago,multi_blend_equal,,-0.3146
chicago,multi_blend_equal,,0.5604
chicago,multi_blend_equal,,0.0804
chicago,multi_blend_equal,,-0.7546
chicago,multi_blend_equal,,-1.3746
chicago,multi_blend_equal,,-0.8296
chicago,multi_blend_equal,,-0.8446
chicago,multi_blend_equal,,-0.4646
chicago,multi_blend_equal,,-2.7696
chicago,multi_blend_equal,,-0.6696
chicago,multi_blend_equal,,1.1904
chicago,multi_blend_equal,,0.4904
chicago,multi_blend_equal,,-1.5346
chicago,multi_blend_equal,,-0.6596
chicago,multi_blend_equal,,-0.7196
chicago,multi_blend_equal,,-0.8996
chicago,multi_blend_equal,,-1.5996
chicago,multi_blend_equal,,-0.9996
chicago,multi_blend_equal,,-0.2846
chicago,multi_blend_equal,,-1.0196
chicago,multi_blend_equal,,-0.4046
chicago,multi_blend_equal,,0.3404
chicago,multi_blend_equal,,-0.9546
chicago,multi_blend_equal,,0.7454
chicago,multi_blend_equal,,1.1054
chicago,multi_blend_equal,,-1.5946
chicago,multi_blend_equal,,-0.0696
chicago,multi_blend_equal,,-0.3596
chicago,multi_blend_equal,,-0.9846
chicago,multi_blend_equal,,-0.4246
chicago,multi_blend_equal,,-0.3696
chicago,multi_blend_equal,,0.7804
chicago,multi_blend_equal,,-0.5246
chicago,multi_blend_equal,,-1.2796
chicago,multi_blend_equal,,1.6254
chicago,multi_blend_equal,,1.3804
chicago,multi_blend_equal,,0.0904
chicago,multi_blend_equal,,-0.2646
chicago,multi_blend_equal,,-0.1146
chicago,multi_blend_equal,,0.5504
chicago,multi_blend_equal,,1.5254
chicago,multi_blend_equal,,0.4304
chicago,multi_blend_equal,,-0.4896
chicago,multi_blend_equal,,-1.1246
chicago,multi_blend_equal,,-0.4646
chicago,multi_blend_equal,,-0.9896
chicago,multi_blend_equal,,-0.4196
chicago,multi_blend_equal,,0.7354
chicago,multi_blend_equal,,-0.1146
chicago,multi_blend_equal,,-0.4096
chicago,multi_blend_equal,,-1.0896
chicago,multi_blend_equal,,-0.2896
chicago,multi_blend_equal,,0.5454
chicago,multi_blend_equal,,2.2204
chicago,multi_blend_equal,,0.9604
chicago,multi_blend_equal,,1.3804
chicago,multi_blend_equal,,-0.2246
chicago,multi_blend_equal,,-1.4296
chicago,multi_blend_equal,,-0.3496
chicago,multi_blend_equal,,0.2604
chicago,multi_blend_equal,,1.0904
chicago,multi_blend_equal,,-2.2696
chicago,multi_blend_equal,,-0.7996
chicago,multi_blend_equal,,-2.4646
chicago,multi_blend_equal,,0.6054
chicago,multi_blend_equal,,-0.3546
chicago,multi_blend_equal,,-0.2496
chicago,multi_blend_equal,,2.3854
chicago,multi_blend_equal,,-0.7296
chicago,multi_blend_equal,,0.0704
chicago,multi_blend_equal,,-1.1896
chicago,multi_blend_equal,,-0.4146
chicago,multi_blend_equal,,-0.4646
chicago,multi_blend_equal,,0.8254
chicago,multi_blend_equal,,-0.4746
chicago,multi_blend_equal,,2.3354
chicago,multi_blend_equal,,-1.5296
chicago,multi_blend_equal,,0.4454
chicago,multi_blend_equal,,0.5754
chicago,multi_blend_equal,,-0.6546
chicago,multi_blend_equal,,-1.2946
chicago,multi_blend_equal,,1.4804
chicago,multi_blend_equal,,1.2654
chicago,multi_blend_equal,,-0.2096
chicago,multi_blend_equal,,0.5354
chicago,multi_blend_equal,,0.8104
chicago,multi_blend_equal,,0.1604
chicago,multi_blend_equal,,-0.5846
chicago,multi_blend_equal,,0.1704
chicago,multi_blend_equal,,-0.8246
chicago,multi_blend_equal,,-3.1596
chicago,multi_blend_equal,,0.3304
chicago,multi_blend_equal,,0.2854
chicago,multi_blend_equal,,0.4354
chicago,multi_blend_equal,,-0.0196
chicago,multi_blend_equal,,0.0704
chicago,multi_blend_equal,,-2.9946
chicago,multi_blend_equal,,0.1404
chicago,multi_blend_equal,,-3.3146
chicago,multi_blend_equal,,0.6304
chicago,multi_blend_equal,,0.1554
chicago,multi_blend_equal,,2.3254
chicago,multi_blend_equal,,2.5254
chicago,multi_blend_equal,,1.2204
chicago,multi_blend_equal,,2.1004
chicago,multi_blend_equal,,1.3104
chicago,multi_blend_equal,,0.2854
chicago,multi_blend_equal,,-2.6646
chicago,multi_blend_equal,,-1.0846
chicago,multi_blend_equal,,0.0004
chicago,multi_blend_equal,,-2.4246
chicago,multi_blend_equal,,-1.6646
chicago,multi_blend_equal,,-0.3996
chicago,multi_blend_equal,,-1.1346
chicago,multi_blend_equal,,0.6354
chicago,multi_blend_equal,,0.0954
chicago,multi_blend_equal,,0.2704
chicago,multi_blend_equal,,0.4454
chicago,multi_blend_equal,,1.3804
chicago,multi_blend_equal,,0.5404
chicago,multi_blend_equal,,0.6154
chicago,multi_blend_equal,,0.3854
chicago,multi_blend_equal,,1.6604
chicago,multi_blend_equal,,0.2254
chicago,multi_blend_equal,,-0.9096
chicago,multi_blend_equal,,-0.9296
chicago,multi_blend_equal,,2.0904
chicago,multi_blend_equal,,1.3504
chicago,multi_blend_equal,,0.7304
chicago,multi_blend_equal,,-0.2496
chicago,multi_blend_equal,,-0.0896
chicago,multi_blend_equal,,1.4104
chicago,multi_blend_equal,,2.0504
chicago,multi_blend_equal,,1.1704
chicago,multi_blend_equal,,-0.5096
chicago,multi_blend_equal,,0.7104
chicago,multi_blend_equal,,1.5104
chicago,multi_blend_equal,,-2.4496
chicago,multi_blend_equal,,0.6304
chicago,multi_blend_equal,,0.3704
chicago,multi_blend_equal,,-0.8896
chicago,multi_blend_equal,,1.2904
chicago,multi_blend_equal,,1.1504
chicago,multi_blend_equal,,1.4104
chicago,multi_blend_equal,,0.4304
chicago,multi_blend_equal,,0.2904
chicago,multi_blend_equal,,2.0904
chicago,multi_blend_equal,,0.8704
chicago,multi_blend_equal,,1.5304
chicago,multi_blend_equal,,0.6504
chicago,multi_blend_equal,,1.7904
chicago,multi_blend_equal,,-1.8896
chicago,multi_blend_equal,,-0.8096
chicago,multi_blend_equal,,0.8704
chicago,multi_blend_equal,,2.2504
chicago,multi_blend_equal,,-11.9696
chicago,multi_blend_equal,,2.8104
chicago,multi_blend_equal,,2.7504
chicago,multi_blend_equal,,0.8104
chicago,multi_blend_equal,,-0.7696
chicago,multi_blend_equal,,1.7904
chicago,multi_blend_equal,,1.3304
chicago,multi_blend_equal,,1.8304
chicago,multi_blend_equal,,-1.6896
chicago,multi_blend_equal,,2.2704
chicago,multi_blend_equal,,-2.0296
chicago,multi_blend_equal,,5.5104
chicago,multi_blend_equal,,0.4304
chicago,multi_blend_equal,,0.7104
chicago,multi_blend_equal,,3.2104
chicago,multi_blend_equal,,-3.0296
chicago,multi_blend_equal,,0.4904
chicago,multi_blend_equal,,0.3904
chicago,multi_blend_equal,,-0.4096
chicago,multi_blend_equal,,1.8304
chicago,multi_blend_equal,,0.1304
chicago,multi_blend_equal,,-0.3096
chicago,multi_blend_equal,,0.5904
chicago,multi_blend_equal,,0.7104
chicago,multi_blend_equal,,-0.0696
chicago,multi_blend_equal,,1.6504
chicago,multi_blend_equal,,1.3304
chicago,multi_blend_equal,,2.2704
chicago,multi_blend_equal,,-1.2496
chicago,multi_blend_equal,,-0.5696
chicago,multi_blend_equal,,-1.6096
chicago,multi_blend_equal,,-4.0896
chicago,multi_blend_equal,,1.2304
chicago,multi_blend_equal,,1.6904
chicago,multi_blend_equal,,3.0104
chicago,multi_blend_equal,,2.1304
chicago,multi_blend_equal,,2.3104
chicago,multi_blend_equal,,-0.9696
chicago,multi_blend_equal,,0.0504
chicago,multi_blend_equal,,1.1904
chicago,multi_blend_equal,,1.4904
chicago,multi_blend_equal,,-1.2696
chicago,multi_blend_equal,,-2.6896
chicago,multi_blend_equal,,3.3704
chicago,multi_blend_equal,,0.9704
chicago,multi_blend_equal,,0.3504
chicago,multi_blend_equal,,1.3704
chicago,multi_blend_equal,,2.5704
chicago,multi_blend_equal,,1.7104
chicago,multi_blend_equal,,1.5704
chicago,multi_blend_equal,,-0.0896
chicago,multi_blend_equal,,0.7704
chicago,multi_blend_equal,,5.4104
chicago,multi_blend_equal,,1.0504
chicago,multi_blend_equal,,3.7304
chicago,multi_blend_equal,,0.7704
chicago,multi_blend_equal,,2.6904
chicago,multi_blend_equal,,2.8504
chicago,multi_blend_equal,,2.1904
chicago,multi_blend_equal,,1.5704
chicago,multi_blend_equal,,-1.6696
chicago,multi_blend_equal,,-0.0896
chicago,multi_blend_equal,,-1.5096
chicago,multi_blend_equal,,-1.3696
chicago,multi_blend_equal,,0.4704
chicago,multi_blend_equal,,0.5504
chicago,multi_blend_equal,,-0.3696
chicago,multi_blend_equal,,1.0504
chicago,multi_blend_equal,,1.0904
chicago,multi_blend_equal,,-0.0296
chicago,multi_blend_equal,,1.6904
chicago,multi_blend_equal,,-0.7696
chicago,multi_blend_equal,,-3.6696
chicago,multi_blend_equal,,-2.0496
chicago,multi_blend_equal,,-1.9496
chicago,multi_blend_equal,,-0.5096
chicago,multi_blend_equal,,-0.1296
chicago,multi_blend_equal,,-1.9696
chicago,multi_blend_equal,,0.6904
chicago,multi_blend_equal,,2.0104
chicago,multi_blend_equal,,1.5104
chicago,multi_blend_equal,,1.9304
chicago,multi_blend_equal,,0.9904
chicago,multi_blend_equal,,0.1104
chicago,multi_blend_equal,,-0.6496
chicago,multi_blend_equal,,-0.2096
chicago,multi_blend_equal,,-1.7096
chicago,multi_blend_equal,,0.3504
chicago,multi_blend_equal,,0.3504
chicago,multi_blend_equal,,-0.8696
chicago,multi_blend_equal,,0.4304
chicago,multi_blend_equal,,1.9104
chicago,multi_blend_equal,,2.1104
chicago,multi_blend_equal,,0.9904
chicago,multi_blend_equal,,0.5104
chicago,multi_blend_equal,,0.0104
chicago,multi_blend_equal,,-0.6696
chicago,multi_blend_equal,,2.6304
chicago,multi_blend_equal,,2.3304
chicago,multi_blend_equal,,1.6904
chicago,multi_blend_equal,,1.5104
chicago,multi_blend_equal,,0.2904
chicago,multi_blend_equal,,2.1104
chicago,multi_blend_equal,,0.9504
chicago,multi_blend_equal,,1.5104
chicago,multi_blend_equal,,2.0104
chicago,multi_blend_equal,,0.2304
chicago,multi_blend_equal,,0.9904
chicago,multi_blend_equal,,0.1104
chicago,multi_blend_equal,,2.7104
chicago,multi_blend_equal,,0.6704
chicago,multi_blend_equal,,-1.6496
chicago,multi_blend_equal,,-1.1896
chicago,multi_blend_equal,,-1.1896
chicago,multi_blend_equal,,1.7704
chicago,multi_blend_equal,,-1.0696
chicago,multi_blend_equal,,1.2704
chicago,multi_blend_equal,,-0.8096
chicago,multi_blend_equal,,0.2304
chicago,multi_blend_equal,,0.3304
chicago,multi_blend_equal,,-1.2096
chicago,multi_blend_equal,,-1.4296
chicago,multi_blend_equal,,1.2704
chicago,multi_blend_equal,,2.1304
chicago,multi_blend_equal,,-0.2896
chicago,multi_blend_equal,,-0.3696
chicago,multi_blend_equal,,0.4304
chicago,multi_blend_equal,,1.4304
chicago,multi_blend_equal,,1.3304
chicago,multi_blend_equal,,2.3304
chicago,multi_blend_equal,,1.4104
chicago,multi_blend_equal,,1.7504
chicago,multi_blend_equal,,0.2504
chicago,multi_blend_equal,,0.0704
chicago,multi_blend_equal,,2.1504
chicago,multi_blend_equal,,0.2704
chicago,multi_blend_equal,,-0.3096
chicago,multi_blend_equal,,-0.0096
chicago,multi_blend_equal,,0.5704
chicago,multi_blend_equal,,0.3104
chicago,multi_blend_equal,,0.5904
chicago,multi_blend_equal,,1.2504
chicago,multi_blend_equal,,0.1504
chicago,multi_blend_equal,,-0.2896
chicago,multi_blend_equal,,1.0104
chicago,multi_blend_equal,,-0.3096
chicago,multi_blend_equal,,0.9104
chicago,multi_blend_equal,,-0.2096
chicago,multi_blend_equal,,-0.2296
chicago,multi_blend_equal,,-0.3696
chicago,multi_blend_equal,,-0.6296
chicago,multi_blend_equal,,2.0304
chicago,multi_blend_equal,,2.5304
chicago,multi_blend_equal,,0.9904
chicago,multi_blend_equal,,0.4904
chicago,multi_blend_equal,,1.1304
chicago,multi_blend_equal,,1.0104
chicago,multi_blend_equal,,1.6304
chicago,multi_blend_equal,,0.4304
chicago,multi_blend_equal,,0.5504
chicago,multi_blend_equal,,0.5104
chicago,multi_blend_equal,,-0.4296
chicago,multi_blend_equal,,0.6904
chicago,multi_blend_equal,,-0.1696
chicago,multi_blend_equal,,1.0504
chicago,multi_blend_equal,,0.1904
chicago,multi_blend_equal,,-1.0896
chicago,multi_blend_equal,,-0.1296
chicago,multi_blend_equal,,0.2304
chicago,multi_blend_equal,,-0.3896
chicago,multi_blend_equal,,0.8704
chicago,multi_blend_equal,,0.9904
chicago,multi_blend_equal,,0.6104
chicago,multi_blend_equal,,-0.3896
chicago,multi_blend_equal,,0.1104
chicago,multi_blend_equal,,-0.0096
chicago,multi_blend_equal,,-1.2696
chicago,multi_blend_equal,,-0.3896
chicago,multi_blend_equal,,0.4904
chicago,multi_blend_equal,,-0.8896
chicago,multi_blend_equal,,-0.1096
chicago,multi_blend_equal,,-0.9296
chicago,multi_blend_equal,,-0.3696
chicago,multi_blend_equal,,0.3304
chicago,multi_blend_equal,,0.0304
chicago,multi_blend_equal,,-1.2096
chicago,multi_blend_equal,,2.7704
chicago,multi_blend_equal,,1.5304
chicago,multi_blend_equal,,2.4304
chicago,multi_blend_equal,,1.7104
chicago,multi_blend_equal,,1.7304
chicago,multi_blend_equal,,1.3704
chicago,multi_blend_equal,,1.4304
chicago,multi_blend_equal,,-0.4696
chicago,multi_blend_equal,,1.4904
chicago,multi_blend_equal,,0.4304
chicago,multi_blend_equal,,-0.3296
chicago,multi_blend_equal,,1.2504
chicago,multi_blend_equal,,0.6504
chicago,multi_blend_equal,,0.1504
chicago,multi_blend_equal,,0.6504
chicago,multi_blend_equal,,0.9704
chicago,multi_blend_equal,,-0.9896
chicago,multi_blend_equal,,0.4904
chicago,multi_blend_equal,,-1.8696
chicago,multi_blend_equal,,-0.1896
chicago,multi_blend_equal,,-2.0296
chicago,multi_blend_equal,,-0.6496
chicago,multi_blend_equal,,-1.8296
chicago,multi_blend_equal,,-1.2696
chicago,multi_blend_equal,,0.4504
chicago,multi_blend_equal,,-1.0496
chicago,multi_blend_equal,,-1.5696
chicago,multi_blend_equal,,-1.0696
chicago,multi_blend_equal,,-2.7096
chicago,multi_blend_equal,,-0.0696
chicago,multi_blend_equal,,-1.4296
chicago,multi_blend_equal,,-1.7096
chicago,multi_blend_equal,,0.0704
chicago,multi_blend_equal,,-1.3296
chicago,multi_blend_equal,,-0.2896
chicago,multi_blend_equal,,-2.2096
chicago,multi_blend_equal,,-1.3096
chicago,multi_blend_equal,,-1.5696
chicago,multi_blend_equal,,-0.9096
chicago,multi_blend_equal,,-0.1496
chicago,multi_blend_equal,,0.6904
chicago,multi_blend_equal,,1.2704
chicago,multi_blend_equal,,0.4104
chicago,multi_blend_equal,,0.6504
chicago,multi_blend_equal,,-0.7296
chicago,multi_blend_equal,,-0.1496
chicago,multi_blend_equal,,0.3104
chicago,multi_blend_equal,,0.2904
chicago,multi_blend_equal,,-1.9896
chicago,multi_blend_equal,,-2.1896
chicago,multi_blend_equal,,0.5704
chicago,multi_blend_equal,,1.0504
chicago,multi_blend_equal,,-1.0096
chicago,multi_blend_equal,,-1.3296
chicago,multi_blend_equal,,0.3504
chicago,multi_blend_equal,,1.0904
chicago,multi_blend_equal,,-1.8496
chicago,multi_blend_equal,,-1.8496
chicago,multi_blend_equal,,-0.6896
chicago,multi_blend_equal,,-1.1296
chicago,multi_blend_equal,,-2.1696
chicago,multi_blend_equal,,-0.8496
chicago,multi_blend_equal,,-1.2496
chicago,multi_blend_equal,,-0.2096
chicago,multi_blend_equal,,-1.4896
chicago,multi_blend_equal,,-2.0896
chicago,multi_blend_equal,,-4.7896
chicago,multi_blend_equal,,-1.2896
chicago,multi_blend_equal,,-1.3696
chicago,multi_blend_equal,,-0.6296
chicago,multi_blend_equal,,-1.3296
chicago,multi_blend_equal,,-0.3296
chicago,multi_blend_equal,,-1.7296
chicago,multi_blend_equal,,-2.8296
chicago,multi_blend_equal,,-0.8496
chicago,multi_blend_equal,,1.1504
chicago,multi_blend_equal,,-1.3096
chicago,multi_blend_equal,,-0.7896
chicago,multi_blend_equal,,1.2104
chicago,multi_blend_equal,,-1.8496
chicago,multi_blend_equal,,-0.5896
chicago,multi_blend_equal,,-1.3496
chicago,multi_blend_equal,,-0.8696
chicago,multi_blend_equal,,-1.7896
chicago,multi_blend_equal,,-0.1296
chicago,multi_blend_equal,,-1.9296
chicago,multi_blend_equal,,0.3504
chicago,multi_blend_equal,,0.1504
chicago,multi_blend_equal,,0.5704
chicago,multi_blend_equal,,0.3504
chicago,multi_blend_equal,,-2.5696
chicago,multi_blend_equal,,-0.4496
chicago,multi_blend_equal,,-0.5496
chicago,multi_blend_equal,,0.6904
chicago,multi_blend_equal,,-0.5296
chicago,multi_blend_equal,,-0.9696
chicago,multi_blend_equal,,-1.9696
chicago,multi_blend_equal,,-1.4096
chicago,multi_blend_equal,,1.5504
chicago,multi_blend_equal,,-4.3296
chicago,multi_blend_equal,,-1.2496
chicago,multi_blend_equal,,-1.6496
chicago,multi_blend_equal,,-1.5896
chicago,multi_blend_equal,,-0.7096
chicago,multi_blend_equal,,-0.4696
chicago,multi_blend_equal,,0.1504
chicago,multi_blend_equal,,-0.2096
chicago,multi_blend_equal,,-0.5696
chicago,multi_blend_equal,,-0.7096
chicago,multi_blend_equal,,-0.0496
chicago,multi_blend_equal,,-1.4096
chicago,multi_blend_equal,,-0.9496
chicago,multi_blend_equal,,-0.6896
chicago,multi_blend_equal,,-0.3496
chicago,multi_blend_equal,,-0.8896
chicago,multi_blend_equal,,-1.4496
chicago,multi_blend_equal,,-0.1696
chicago,multi_blend_equal,,-0.4496
chicago,multi_blend_equal,,-2.9696
chicago,multi_blend_equal,,-1.6696
chicago,multi_blend_equal,,-2.1496
chicago,multi_blend_equal,,0.8304
chicago,multi_blend_equal,,0.9504
chicago,multi_blend_equal,,-2.1696
chicago,multi_blend_equal,,-3.4496
chicago,multi_blend_equal,,0.2704
chicago,multi_blend_equal,,-0.7896
chicago,multi_blend_equal,,-0.8296
chicago,multi_blend_equal,,-2.4896
chicago,multi_blend_equal,,0.3904
chicago,multi_blend_equal,,-0.9496
chicago,multi_blend_equal,,-1.0096
chicago,multi_blend_equal,,0.2904
chicago,multi_blend_equal,,-1.0696
chicago,multi_blend_equal,,-1.9096
chicago,multi_blend_equal,,0.1904
chicago,multi_blend_equal,,-1.8696
chicago,multi_blend_equal,,-0.9296
chicago,multi_blend_equal,,-0.8096
chicago,multi_blend_equal,,-1.2896
chicago,multi_blend_equal,,-1.1896
chicago,multi_blend_equal,,-0.8096
chicago,multi_blend_equal,,0.2504
chicago,multi_blend_equal,,0.4904
chicago,multi_blend_equal,,-1.1896
chicago,multi_blend_equal,,-0.0296
chicago,multi_blend_equal,,-2.1096
chicago,multi_blend_equal,,1.0904
chicago,multi_blend_equal,,0.2704
chicago,multi_blend_equal,,1.3904
chicago,multi_blend_equal,,1.6904
chicago,multi_blend_equal,,-1.6696
chicago,multi_blend_equal,,-1.6296
chicago,multi_blend_equal,,-3.2496
chicago,multi_blend_equal,,-2.1096
chicago,multi_blend_equal,,-0.8896
chicago,multi_blend_equal,,1.0504
chicago,multi_blend_equal,,0.1904
chicago,multi_blend_equal,,0.5504
chicago,multi_blend_equal,,2.3904
chicago,multi_blend_equal,,-2.0696
chicago,multi_blend_equal,,-1.1696
chicago,multi_blend_equal,,-1.4896
chicago,multi_blend_equal,,-0.2696
chicago,multi_blend_equal,,-2.7496
chicago,multi_blend_equal,,-0.2096
chicago,multi_blend_equal,,4.3904
chicago,multi_blend_equal,,-0.1296
chicago,multi_blend_equal,,1.2704
chicago,multi_blend_equal,,1.3304
chicago,multi_blend_equal,,-1.1096
chicago,multi_blend_equal,,-7.8296
chicago,multi_blend_equal,,-1.5296
chicago,multi_blend_equal,,-0.1496
chicago,multi_blend_equal,,-1.5496
chicago,multi_blend_equal,,0.6904
chicago,multi_blend_equal,,-2.8096
chicago,multi_blend_equal,,-0.2496
chicago,multi_blend_equal,,1.2304
chicago,multi_blend_equal,,-0.9096
chicago,multi_blend_equal,,0.9504
chicago,multi_blend_equal,,3.5704
chicago,multi_blend_equal,,1.9904
chicago,multi_blend_equal,,-1.5096
chicago,multi_blend_equal,,2.0904
chicago,multi_blend_equal,,1.4504
chicago,multi_blend_equal,,4.6704
chicago,multi_blend_equal,,-0.1296
chicago,multi_blend_equal,,-0.9496
chicago,multi_blend_equal,,-1.0096
chicago,multi_blend_equal,,0.4904
chicago,multi_blend_equal,,-2.5296
chicago,multi_blend_equal,,-1.4896
chicago,multi_blend_equal,,1.2904
chicago,multi_blend_equal,,-2.0696
chicago,multi_blend_equal,,-0.7496
chicago,multi_blend_equal,,0.1104
chicago,multi_blend_equal,,0.2704
chicago,multi_blend_equal,,-1.6296
chicago,multi_blend_equal,,1.7704
chicago,multi_blend_equal,,0.3704
chicago,multi_blend_equal,,-0.9896
chicago,multi_blend_equal,,1.2904
chicago,multi_blend_equal,,0.3504
chicago,multi_blend_equal,,-0.0696
chicago,multi_blend_equal,,0.2504
chicago,multi_blend_equal,,-0.0296
chicago,multi_blend_equal,,2.4704
chicago,multi_blend_equal,,0.7904
chicago,multi_blend_equal,,-3.5896
chicago,multi_blend_equal,,-0.6096
chicago,multi_blend_equal,,0.3904
chicago,multi_blend_equal,,0.6704
chicago,multi_blend_equal,,-4.2096
chicago,multi_blend_equal,,0.8304
chicago,multi_blend_equal,,-1.3696
chicago,multi_blend_equal,,-1.8096
chicago,multi_blend_equal,,-1.6496
chicago,multi_blend_equal,,0.6104
chicago,multi_blend_equal,,-0.1696
chicago,multi_blend_equal,,-0.7496
chicago,multi_blend_equal,,-0.6496
denver,multi_blend_equal,,2.8663
denver,multi_blend_equal,,-0.9887
denver,multi_blend_equal,,1.1013
denver,multi_blend_equal,,-1.4787
denver,multi_blend_equal,,0.7263
denver,multi_blend_equal,,2.1713
denver,multi_blend_equal,,-1.5487
denver,multi_blend_equal,,1.5363
denver,multi_blend_equal,,-0.2787
denver,multi_blend_equal,,-0.4487
denver,multi_blend_equal,,1.4063
denver,multi_blend_equal,,0.6663
denver,multi_blend_equal,,0.0663
denver,multi_blend_equal,,2.3363
denver,multi_blend_equal,,1.1513
denver,multi_blend_equal,,-0.7287
denver,multi_blend_equal,,0.0463
denver,multi_blend_equal,,-0.6537
denver,multi_blend_equal,,-0.2837
denver,multi_blend_equal,,-3.7887
denver,multi_blend_equal,,1.4113
denver,multi_blend_equal,,-0.6337
denver,multi_blend_equal,,-0.3837
denver,multi_blend_equal,,-1.1887
denver,multi_blend_equal,,0.4463
denver,multi_blend_equal,,-1.4837
denver,multi_blend_equal,,-0.2937
denver,multi_blend_equal,,-1.2887
denver,multi_blend_equal,,-2.3037
denver,multi_blend_equal,,0.2363
denver,multi_blend_equal,,0.0213
denver,multi_blend_equal,,0.5263
denver,multi_blend_equal,,0.5863
denver,multi_blend_equal,,0.2613
denver,multi_blend_equal,,0.5213
denver,multi_blend_equal,,-0.4287
denver,multi_blend_equal,,-0.0087
denver,multi_blend_equal,,1.4563
denver,multi_blend_equal,,3.0113
denver,multi_blend_equal,,2.4363
denver,multi_blend_equal,,-0.2487
denver,multi_blend_equal,,0.4363
denver,multi_blend_equal,,2.2363
denver,multi_blend_equal,,0.9363
denver,multi_blend_equal,,0.4213
denver,multi_blend_equal,,2.2013
denver,multi_blend_equal,,0.6913
denver,multi_blend_equal,,4.0163
denver,multi_blend_equal,,-0.7037
denver,multi_blend_equal,,0.9213
denver,multi_blend_equal,,0.6713
denver,multi_blend_equal,,-2.1487
denver,multi_blend_equal,,1.9263
denver,multi_blend_equal,,1.3163
denver,multi_blend_equal,,1.6663
denver,multi_blend_equal,,2.1963
denver,multi_blend_equal,,0.9063
